order_id,product_id,order_date,quantity,delivery_date,fulfilment_days
6383,431,2023-05-08,65,2023-05-11,3
6384,443,2024-04-27,42,2024-04-30,3
6385,16,2023-08-15,77,2023-08-20,5
6386,214,2024-05-29,10,2024-06-09,11
6387,464,2024-10-31,176,2024-11-14,14
6388,149,2023-12-17,175,2023-12-22,5
6389,39,2023-08-09,190,2023-08-13,4
6390,403,2024-08-26,151,2024-09-10,15
6391,407,2023-04-19,5,2023-05-02,13
6392,217,2023-11-19,55,2023-11-22,3
6393,493,2023-10-09,196,2023-10-16,7
6394,70,2024-09-29,53,2024-10-07,8
6395,270,2023-11-10,47,2023-11-16,6
6396,303,2024-05-19,150,2024-05-21,2
6397,436,2023-01-29,1,2023-02-06,8
6398,372,2023-09-08,19,2023-09-11,3
6399,366,2023-12-04,94,2023-12-14,10
6400,234,2023-10-23,125,2023-10-27,4
6401,413,2024-02-01,118,2024-02-15,14
6402,69,2023-10-14,132,2023-10-23,9
6403,423,2024-03-31,171,2024-04-03,3
6404,2,2024-08-27,73,2024-09-01,5
6405,80,2023-10-16,111,2023-10-27,11
6406,407,2023-01-01,173,2023-01-10,9
6407,221,2024-01-02,56,2024-01-05,3
6408,104,2024-06-08,65,2024-06-23,15
6409,128,2024-01-22,114,2024-01-28,6
6410,491,2024-09-23,21,2024-09-28,5
6411,290,2023-07-19,190,2023-08-02,14
6412,69,2023-08-20,50,2023-09-02,13
6413,404,2024-02-19,10,2024-02-28,9
6414,269,2024-11-30,175,2024-12-05,5
6415,252,2023-03-24,185,2023-03-30,6
6416,341,2024-09-21,196,2024-09-28,7
6417,191,2023-12-21,45,2023-12-31,10
6418,235,2024-01-14,63,2024-01-22,8
6419,212,2023-05-18,123,2023-05-21,3
6420,325,2024-06-28,81,2024-07-04,6
6421,357,2024-09-25,140,2024-10-07,12
6422,267,2024-10-03,19,2024-10-05,2
6423,244,2024-07-31,70,2024-08-06,6
6424,25,2023-05-26,110,2023-06-10,15
6425,455,2024-08-15,150,2024-08-18,3
6426,392,2023-09-13,133,2023-09-20,7
6427,490,2023-07-21,6,2023-07-30,9
6428,88,2023-02-22,151,2023-03-06,12
6429,167,2024-01-25,57,2024-01-29,4
6430,278,2024-09-11,113,2024-09-22,11
6431,480,2023-09-04,188,2023-09-10,6
6432,354,2024-09-10,4,2024-09-18,8
6433,70,2023-02-20,134,2023-02-26,6
6434,138,2024-06-14,196,2024-06-28,14
6435,500,2024-09-19,199,2024-09-24,5
6436,415,2024-02-23,102,2024-03-03,9
6437,498,2023-01-19,161,2023-01-26,7
6438,27,2023-06-02,72,2023-06-14,12
6439,218,2023-12-23,8,2024-01-02,10
6440,247,2023-06-21,62,2023-06-28,7
6441,102,2024-01-05,85,2024-01-12,7
6442,202,2023-03-16,33,2023-03-22,6
6443,195,2024-05-08,91,2024-05-11,3
6444,46,2023-07-19,41,2023-07-30,11
6445,301,2023-11-23,147,2023-12-04,11
6446,270,2024-11-26,99,2024-12-06,10
6447,464,2024-09-04,116,2024-09-09,5
6448,434,2024-09-15,97,2024-09-17,2
6449,215,2024-10-29,110,2024-11-01,3
6450,482,2023-07-03,61,2023-07-11,8
6451,396,2024-10-20,124,2024-11-01,12
6452,21,2023-04-16,114,2023-04-18,2
6453,313,2024-04-17,81,2024-04-24,7
6454,472,2024-07-13,115,2024-07-19,6
6455,417,2024-10-05,41,2024-10-12,7
6456,54,2023-10-31,96,2023-11-13,13
6457,347,2024-07-10,88,2024-07-25,15
6458,15,2024-04-11,67,2024-04-16,5
6459,83,2024-07-12,152,2024-07-16,4
6460,387,2023-04-15,91,2023-04-20,5
6461,225,2024-01-22,86,2024-01-25,3
6462,434,2023-12-25,200,2023-12-30,5
6463,244,2023-08-18,147,2023-09-02,15
6464,245,2023-05-06,33,2023-05-08,2
6465,160,2023-12-23,65,2024-01-03,11
6466,300,2023-05-13,135,2023-05-28,15
6467,10,2024-01-13,99,2024-01-20,7
6468,383,2023-12-25,195,2024-01-06,12
6469,411,2024-08-19,39,2024-08-22,3
6470,308,2024-02-10,164,2024-02-12,2
6471,498,2024-09-10,62,2024-09-14,4
6472,35,2024-01-18,124,2024-01-25,7
6473,376,2023-04-27,60,2023-05-06,9
6474,414,2023-04-11,120,2023-04-21,10
6475,385,2024-06-16,15,2024-06-25,9
6476,344,2024-07-17,167,2024-07-27,10
6477,48,2023-03-07,144,2023-03-09,2
6478,270,2023-05-23,3,2023-06-02,10
6479,338,2023-05-08,33,2023-05-12,4
6480,369,2023-01-19,44,2023-01-28,9
6481,100,2023-09-21,166,2023-09-28,7
6482,85,2024-05-05,47,2024-05-12,7
6483,191,2023-09-16,153,2023-09-27,11
6484,147,2024-09-30,85,2024-10-10,10
6485,127,2023-10-19,117,2023-10-24,5
6486,389,2024-05-16,22,2024-05-21,5
6487,375,2023-10-16,42,2023-10-29,13
6488,19,2024-02-06,194,2024-02-20,14
6489,132,2024-11-22,53,2024-11-25,3
6490,490,2024-08-12,22,2024-08-27,15
6491,486,2024-03-11,28,2024-03-15,4
6492,172,2024-11-03,181,2024-11-17,14
6493,143,2023-12-12,25,2023-12-27,15
6494,223,2024-07-22,193,2024-07-31,9
6495,343,2024-01-02,4,2024-01-04,2
6496,340,2023-01-30,121,2023-02-04,5
6497,199,2024-01-02,102,2024-01-11,9
6498,380,2023-04-18,96,2023-04-28,10
6499,496,2023-11-21,158,2023-11-24,3
6500,95,2024-06-14,124,2024-06-18,4
6501,308,2024-04-18,149,2024-04-24,6
6502,413,2023-11-06,162,2023-11-17,11
6503,247,2024-08-13,172,2024-08-23,10
6504,68,2024-02-05,176,2024-02-10,5
6505,229,2024-07-29,39,2024-08-04,6
6506,92,2023-02-24,2,2023-03-09,13
6507,51,2024-05-15,16,2024-05-28,13
6508,385,2024-10-30,168,2024-11-05,6
6509,329,2023-05-09,28,2023-05-14,5
6510,235,2023-06-21,41,2023-07-03,12
6511,431,2023-03-30,59,2023-04-04,5
6512,336,2023-07-30,185,2023-08-03,4
6513,287,2024-05-09,64,2024-05-15,6
6514,81,2023-11-05,59,2023-11-08,3
6515,357,2024-10-19,184,2024-10-25,6
6516,173,2023-04-10,5,2023-04-13,3
6517,453,2023-06-15,61,2023-06-28,13
6518,380,2023-02-19,72,2023-02-26,7
6519,6,2024-11-17,14,2024-11-24,7
6520,266,2023-06-25,66,2023-07-10,15
6521,30,2024-03-12,104,2024-03-18,6
6522,443,2024-01-03,139,2024-01-10,7
6523,468,2024-10-12,141,2024-10-27,15
6524,273,2024-11-03,134,2024-11-07,4
6525,8,2023-07-31,152,2023-08-14,14
6526,228,2023-03-16,128,2023-03-22,6
6527,250,2023-01-01,138,2023-01-07,6
6528,10,2023-03-08,139,2023-03-20,12
6529,242,2023-06-02,13,2023-06-12,10
6530,120,2023-06-30,80,2023-07-09,9
6531,173,2023-10-08,131,2023-10-17,9
6532,332,2024-05-10,58,2024-05-16,6
6533,65,2023-04-21,121,2023-04-27,6
6534,441,2023-12-20,102,2023-12-23,3
6535,378,2024-10-08,42,2024-10-15,7
6536,286,2023-08-02,32,2023-08-16,14
6537,126,2024-11-25,166,2024-12-01,6
6538,350,2024-10-27,123,2024-11-09,13
6539,110,2023-10-17,161,2023-10-31,14
6540,392,2024-07-19,162,2024-07-31,12
6541,467,2024-07-01,152,2024-07-05,4
6542,120,2024-11-06,112,2024-11-08,2
6543,110,2023-07-17,128,2023-07-22,5
6544,308,2023-08-05,181,2023-08-08,3
6545,424,2023-05-24,26,2023-06-07,14
6546,441,2024-01-22,120,2024-01-25,3
6547,459,2024-01-03,154,2024-01-07,4
6548,280,2023-09-21,30,2023-09-24,3
6549,126,2023-09-20,115,2023-09-27,7
6550,253,2024-08-06,12,2024-08-19,13
6551,85,2024-10-14,15,2024-10-23,9
6552,456,2023-10-11,53,2023-10-13,2
6553,115,2023-08-09,102,2023-08-13,4
6554,371,2024-07-29,119,2024-08-01,3
6555,35,2024-10-21,52,2024-11-05,15
6556,437,2023-11-07,184,2023-11-11,4
6557,462,2024-11-28,75,2024-12-10,12
6558,109,2023-04-22,38,2023-04-28,6
6559,469,2023-01-20,29,2023-01-30,10
6560,201,2023-02-16,173,2023-02-20,4
6561,8,2024-01-01,139,2024-01-05,4
6562,396,2023-05-14,81,2023-05-21,7
6563,216,2023-02-12,195,2023-02-17,5
6564,33,2024-05-01,169,2024-05-04,3
6565,23,2023-09-06,129,2023-09-20,14
6566,344,2024-08-11,196,2024-08-24,13
6567,317,2023-06-16,148,2023-06-29,13
6568,43,2024-02-26,160,2024-03-06,9
6569,58,2024-04-27,172,2024-05-12,15
6570,458,2023-10-27,144,2023-11-02,6
6571,401,2023-04-20,23,2023-04-27,7
6572,129,2024-01-11,29,2024-01-20,9
6573,483,2023-07-14,26,2023-07-25,11
6574,279,2024-10-05,136,2024-10-10,5
6575,70,2023-07-06,81,2023-07-15,9
6576,346,2023-09-08,167,2023-09-19,11
6577,426,2024-07-12,188,2024-07-14,2
6578,36,2024-09-06,156,2024-09-12,6
6579,341,2024-04-29,199,2024-05-07,8
6580,399,2024-11-11,165,2024-11-18,7
6581,339,2024-08-14,128,2024-08-22,8
6582,244,2024-08-25,50,2024-09-08,14
6583,60,2024-09-22,197,2024-09-30,8
6584,400,2023-07-25,131,2023-08-04,10
6585,391,2024-08-18,36,2024-08-31,13
6586,35,2023-06-16,115,2023-07-01,15
6587,219,2023-01-25,191,2023-02-08,14
6588,323,2023-01-03,40,2023-01-11,8
6589,140,2023-09-01,88,2023-09-04,3
6590,439,2023-01-23,184,2023-01-29,6
6591,428,2023-05-28,149,2023-06-01,4
6592,433,2024-03-24,86,2024-04-07,14
6593,259,2024-06-25,25,2024-07-10,15
6594,344,2024-11-05,140,2024-11-10,5
6595,485,2024-02-16,20,2024-02-21,5
6596,341,2024-08-03,90,2024-08-13,10
6597,184,2024-10-03,153,2024-10-17,14
6598,364,2023-01-07,163,2023-01-17,10
6599,402,2023-06-11,30,2023-06-24,13
6600,6,2023-02-06,122,2023-02-14,8
6601,386,2024-08-10,160,2024-08-23,13
6602,438,2023-04-27,88,2023-05-11,14
6603,460,2023-11-06,26,2023-11-17,11
6604,405,2023-04-20,187,2023-05-04,14
6605,303,2023-05-06,123,2023-05-16,10
6606,66,2024-03-04,35,2024-03-18,14
6607,33,2024-10-01,178,2024-10-12,11
6608,469,2023-11-04,144,2023-11-12,8
6609,228,2024-02-09,22,2024-02-17,8
6610,411,2023-04-29,96,2023-05-13,14
6611,467,2023-06-12,105,2023-06-23,11
6612,366,2024-02-16,133,2024-02-21,5
6613,126,2024-05-13,192,2024-05-25,12
6614,324,2023-08-19,158,2023-08-28,9
6615,204,2024-10-03,109,2024-10-09,6
6616,330,2024-08-11,77,2024-08-19,8
6617,461,2024-06-02,117,2024-06-10,8
6618,496,2023-07-04,70,2023-07-19,15
6619,129,2023-02-27,150,2023-03-10,11
6620,424,2023-04-05,87,2023-04-20,15
6621,59,2023-04-19,58,2023-04-23,4
6622,326,2023-03-01,41,2023-03-08,7
6623,105,2023-08-03,164,2023-08-08,5
6624,416,2023-10-14,68,2023-10-27,13
6625,486,2024-04-24,31,2024-05-06,12
6626,341,2024-09-13,111,2024-09-22,9
6627,20,2024-07-05,124,2024-07-10,5
6628,267,2024-01-27,75,2024-02-10,14
6629,126,2023-07-20,73,2023-07-23,3
6630,137,2024-02-14,106,2024-02-29,15
6631,122,2024-04-30,10,2024-05-12,12
6632,179,2024-03-14,19,2024-03-16,2
6633,295,2023-12-03,147,2023-12-15,12
6634,85,2024-03-04,126,2024-03-09,5
6635,302,2023-05-25,132,2023-05-30,5
6636,82,2023-05-10,170,2023-05-17,7
6637,447,2023-01-18,48,2023-01-24,6
6638,261,2023-10-28,67,2023-11-04,7
6639,444,2023-10-23,144,2023-11-04,12
6640,385,2023-05-10,145,2023-05-23,13
6641,205,2023-05-28,26,2023-06-04,7
6642,413,2023-10-22,23,2023-10-26,4
6643,459,2024-11-02,100,2024-11-08,6
6644,405,2023-01-29,127,2023-02-02,4
6645,266,2024-06-18,52,2024-06-24,6
6646,304,2024-01-02,20,2024-01-08,6
6647,466,2024-03-27,31,2024-04-06,10
6648,243,2023-05-21,43,2023-05-25,4
6649,320,2023-10-15,50,2023-10-26,11
6650,135,2023-05-27,124,2023-06-07,11
6651,373,2024-01-29,100,2024-02-07,9
6652,117,2023-07-19,165,2023-07-24,5
6653,104,2024-05-13,164,2024-05-18,5
6654,2,2024-02-27,191,2024-03-04,6
6655,168,2023-08-09,118,2023-08-22,13
6656,35,2023-06-08,49,2023-06-23,15
6657,141,2023-12-04,8,2023-12-17,13
6658,124,2023-06-07,194,2023-06-15,8
6659,98,2023-09-10,139,2023-09-23,13
6660,200,2024-10-20,189,2024-10-30,10
6661,24,2023-01-01,132,2023-01-05,4
6662,140,2023-04-18,114,2023-05-02,14
6663,185,2023-06-08,86,2023-06-12,4
6664,388,2024-06-16,149,2024-06-23,7
6665,344,2023-12-24,200,2024-01-05,12
6666,391,2024-05-08,52,2024-05-20,12
6667,137,2024-01-23,116,2024-01-28,5
6668,500,2023-11-07,95,2023-11-21,14
6669,292,2024-08-17,32,2024-08-26,9
6670,481,2024-07-22,26,2024-07-25,3
6671,80,2023-11-26,14,2023-12-04,8
6672,422,2024-10-31,12,2024-11-12,12
6673,192,2023-09-06,81,2023-09-14,8
6674,84,2024-02-06,154,2024-02-08,2
6675,121,2024-03-28,173,2024-04-02,5
6676,483,2024-05-30,13,2024-06-08,9
6677,490,2023-09-19,107,2023-09-21,2
6678,108,2023-07-28,177,2023-07-31,3
6679,309,2023-12-10,81,2023-12-12,2
6680,105,2023-07-02,165,2023-07-04,2
6681,265,2024-02-25,14,2024-02-28,3
6682,88,2023-01-18,170,2023-02-01,14
6683,342,2024-07-13,22,2024-07-17,4
6684,68,2024-08-19,110,2024-08-24,5
6685,462,2023-08-27,57,2023-09-05,9
6686,263,2024-10-15,179,2024-10-29,14
6687,446,2023-08-30,49,2023-09-11,12
6688,130,2024-06-08,108,2024-06-15,7
6689,265,2023-04-13,10,2023-04-18,5
6690,197,2023-02-10,172,2023-02-22,12
6691,198,2023-03-13,125,2023-03-21,8
6692,103,2023-03-04,144,2023-03-19,15
6693,456,2023-03-12,89,2023-03-17,5
6694,201,2024-06-07,162,2024-06-20,13
6695,133,2023-10-09,39,2023-10-13,4
6696,20,2023-06-26,12,2023-07-09,13
6697,132,2024-02-07,79,2024-02-09,2
6698,219,2023-10-12,194,2023-10-27,15
6699,473,2023-08-15,43,2023-08-29,14
6700,413,2023-05-13,176,2023-05-23,10
6701,401,2024-10-14,53,2024-10-24,10
6702,239,2024-07-05,32,2024-07-15,10
6703,448,2024-02-21,43,2024-02-26,5
6704,421,2023-08-29,134,2023-09-12,14
6705,245,2024-07-18,103,2024-07-20,2
6706,36,2023-09-06,5,2023-09-13,7
6707,499,2023-10-01,63,2023-10-15,14
6708,398,2024-02-28,172,2024-03-06,7
6709,77,2023-06-30,78,2023-07-03,3
6710,367,2023-06-11,62,2023-06-26,15
6711,353,2024-03-29,103,2024-04-03,5
6712,244,2024-09-16,170,2024-09-25,9
6713,106,2023-05-21,72,2023-06-02,12
6714,216,2024-02-14,97,2024-02-24,10
6715,112,2024-05-09,129,2024-05-23,14
6716,220,2023-11-02,28,2023-11-13,11
6717,109,2023-09-12,118,2023-09-16,4
6718,367,2023-11-15,25,2023-11-29,14
6719,57,2023-08-31,118,2023-09-10,10
6720,286,2024-03-29,30,2024-04-03,5
6721,379,2024-10-14,123,2024-10-26,12
6722,10,2023-08-28,150,2023-09-01,4
6723,80,2023-02-24,130,2023-02-27,3
6724,186,2023-01-25,67,2023-02-03,9
6725,301,2023-08-26,95,2023-09-01,6
6726,82,2023-11-11,5,2023-11-26,15
6727,455,2023-08-30,34,2023-09-13,14
6728,293,2023-06-08,75,2023-06-16,8
6729,461,2023-02-25,31,2023-03-06,9
6730,252,2023-11-10,89,2023-11-14,4
6731,371,2024-09-12,124,2024-09-14,2
6732,381,2023-10-24,183,2023-11-06,13
6733,78,2023-03-30,90,2023-04-11,12
6734,107,2024-09-10,160,2024-09-21,11
6735,114,2024-07-26,78,2024-07-29,3
6736,422,2024-05-20,87,2024-05-26,6
6737,50,2024-04-04,93,2024-04-07,3
6738,456,2024-05-04,85,2024-05-10,6
6739,348,2023-09-04,143,2023-09-11,7
6740,110,2023-12-10,79,2023-12-16,6
6741,93,2024-05-22,137,2024-05-27,5
6742,427,2024-09-19,93,2024-09-30,11
6743,175,2024-01-04,42,2024-01-07,3
6744,237,2023-02-11,5,2023-02-13,2
6745,228,2023-06-10,64,2023-06-20,10
6746,2,2023-01-31,143,2023-02-11,11
6747,414,2024-11-17,1,2024-11-28,11
6748,227,2023-10-20,164,2023-10-27,7
6749,5,2023-06-18,127,2023-06-25,7
6750,430,2024-10-17,181,2024-10-30,13
6751,346,2024-03-24,196,2024-04-04,11
6752,268,2024-07-20,123,2024-08-03,14
6753,342,2024-11-27,195,2024-12-11,14
6754,95,2024-11-06,99,2024-11-15,9
6755,290,2023-12-01,187,2023-12-11,10
6756,237,2024-02-10,151,2024-02-16,6
6757,359,2024-09-03,41,2024-09-13,10
6758,147,2023-06-04,95,2023-06-11,7
6759,428,2023-07-09,60,2023-07-21,12
6760,124,2023-11-05,180,2023-11-10,5
6761,441,2023-09-07,191,2023-09-22,15
6762,132,2024-04-19,50,2024-05-03,14
6763,329,2024-02-08,52,2024-02-15,7
6764,405,2024-04-11,12,2024-04-15,4
6765,1,2023-08-07,156,2023-08-16,9
6766,414,2024-03-24,42,2024-04-07,14
6767,238,2023-04-09,23,2023-04-19,10
6768,453,2024-09-19,115,2024-09-26,7
6769,20,2024-03-08,1,2024-03-17,9
6770,195,2024-09-08,171,2024-09-19,11
6771,225,2023-07-01,129,2023-07-11,10
6772,325,2024-04-30,58,2024-05-12,12
6773,277,2023-07-04,116,2023-07-14,10
6774,378,2024-04-21,90,2024-04-23,2
6775,161,2024-04-06,62,2024-04-15,9
6776,181,2024-03-29,123,2024-04-04,6
6777,397,2024-05-15,6,2024-05-23,8
6778,500,2023-01-06,96,2023-01-10,4
6779,435,2023-02-07,68,2023-02-16,9
6780,311,2024-01-10,163,2024-01-17,7
6781,285,2024-09-14,194,2024-09-22,8
6782,200,2023-07-05,185,2023-07-10,5
6783,285,2024-07-03,28,2024-07-12,9
6784,382,2023-07-20,141,2023-07-26,6
6785,328,2023-03-31,162,2023-04-04,4
6786,55,2024-11-18,59,2024-11-30,12
6787,357,2024-10-16,123,2024-10-22,6
6788,255,2024-03-30,105,2024-04-10,11
6789,408,2024-06-18,149,2024-07-03,15
6790,51,2023-09-11,192,2023-09-15,4
6791,345,2023-07-03,66,2023-07-16,13
6792,151,2023-09-16,155,2023-09-28,12
6793,1,2024-06-16,53,2024-06-27,11
6794,142,2023-05-01,199,2023-05-08,7
6795,41,2023-04-22,143,2023-04-29,7
6796,304,2023-01-19,199,2023-01-22,3
6797,119,2024-05-05,190,2024-05-09,4
6798,161,2023-09-06,174,2023-09-13,7
6799,192,2023-02-01,78,2023-02-15,14
6800,397,2023-07-17,143,2023-07-22,5
6801,3,2023-01-13,93,2023-01-28,15
6802,250,2023-05-28,136,2023-06-05,8
6803,325,2024-01-10,52,2024-01-18,8
6804,422,2024-06-20,38,2024-06-24,4
6805,125,2023-10-06,162,2023-10-10,4
6806,250,2024-02-04,57,2024-02-19,15
6807,478,2023-03-01,76,2023-03-06,5
6808,324,2024-01-25,168,2024-02-07,13
6809,17,2023-12-22,113,2023-12-28,6
6810,126,2023-03-20,92,2023-04-01,12
6811,47,2023-04-25,52,2023-05-08,13
6812,446,2024-06-29,123,2024-07-11,12
6813,210,2024-09-04,3,2024-09-18,14
6814,421,2024-08-22,146,2024-08-24,2
6815,293,2023-01-17,200,2023-01-29,12
6816,197,2024-04-15,200,2024-04-17,2
6817,97,2024-05-13,153,2024-05-28,15
6818,66,2024-05-16,34,2024-05-20,4
6819,439,2024-05-26,18,2024-06-03,8
6820,180,2023-04-28,171,2023-05-04,6
6821,244,2024-04-11,55,2024-04-20,9
6822,417,2024-08-14,171,2024-08-25,11
6823,41,2024-01-10,113,2024-01-24,14
6824,327,2024-09-29,2,2024-10-07,8
6825,105,2023-05-02,11,2023-05-11,9
6826,339,2023-01-26,98,2023-02-04,9
6827,392,2023-01-08,47,2023-01-17,9
6828,32,2024-07-20,167,2024-07-27,7
6829,132,2024-07-24,161,2024-08-02,9
6830,133,2023-03-05,192,2023-03-12,7
6831,185,2023-11-18,140,2023-11-23,5
6832,423,2023-05-04,173,2023-05-18,14
6833,101,2023-08-01,133,2023-08-10,9
6834,146,2024-10-03,80,2024-10-07,4
6835,399,2024-09-30,185,2024-10-09,9
6836,414,2023-10-24,26,2023-11-02,9
6837,192,2024-07-21,54,2024-07-29,8
6838,332,2023-08-03,25,2023-08-18,15
6839,58,2024-04-12,98,2024-04-27,15
6840,344,2024-03-30,57,2024-04-06,7
6841,159,2023-11-05,61,2023-11-17,12
6842,389,2023-10-18,189,2023-10-20,2
6843,455,2023-01-03,90,2023-01-16,13
6844,451,2023-05-31,28,2023-06-06,6
6845,46,2023-02-19,98,2023-03-03,12
6846,396,2023-09-06,163,2023-09-18,12
6847,288,2024-09-12,13,2024-09-20,8
6848,65,2023-07-06,133,2023-07-11,5
6849,486,2023-09-25,71,2023-10-01,6
6850,30,2023-08-14,197,2023-08-18,4
6851,74,2024-05-25,36,2024-06-03,9
6852,393,2024-01-11,197,2024-01-20,9
6853,155,2023-08-13,184,2023-08-21,8
6854,276,2023-05-05,53,2023-05-11,6
6855,243,2024-05-15,6,2024-05-18,3
6856,245,2023-02-21,86,2023-02-25,4
6857,205,2024-02-16,44,2024-02-22,6
6858,49,2023-05-01,8,2023-05-09,8
6859,166,2024-08-22,192,2024-09-01,10
6860,367,2024-07-07,153,2024-07-15,8
6861,300,2023-06-10,127,2023-06-17,7
6862,146,2023-11-29,96,2023-12-11,12
6863,145,2023-07-28,118,2023-08-10,13
6864,491,2023-08-23,9,2023-08-25,2
6865,410,2023-08-04,142,2023-08-12,8
6866,496,2024-08-09,70,2024-08-12,3
6867,96,2023-04-22,134,2023-05-06,14
6868,255,2023-05-03,134,2023-05-13,10
6869,455,2023-05-26,24,2023-06-08,13
6870,138,2023-07-28,149,2023-08-06,9
6871,298,2024-06-18,39,2024-06-21,3
6872,292,2024-02-19,83,2024-02-22,3
6873,289,2024-06-22,109,2024-06-28,6
6874,434,2023-04-12,94,2023-04-20,8
6875,186,2024-06-20,112,2024-07-05,15
6876,37,2024-09-06,52,2024-09-14,8
6877,398,2023-11-04,162,2023-11-15,11
6878,315,2024-04-27,165,2024-05-09,12
6879,407,2024-04-26,57,2024-05-01,5
6880,267,2024-03-14,115,2024-03-19,5
6881,156,2024-10-31,21,2024-11-06,6
6882,298,2024-02-01,192,2024-02-13,12
6883,223,2024-02-15,2,2024-02-18,3
6884,20,2023-11-17,179,2023-11-28,11
6885,180,2024-09-07,133,2024-09-14,7
6886,1,2023-08-08,112,2023-08-22,14
6887,259,2024-01-15,48,2024-01-26,11
6888,202,2023-12-12,160,2023-12-24,12
6889,429,2024-01-20,188,2024-02-02,13
6890,163,2024-07-21,66,2024-07-26,5
6891,186,2024-11-23,190,2024-11-30,7
6892,410,2024-08-10,139,2024-08-19,9
6893,407,2024-03-24,115,2024-03-27,3
6894,203,2024-06-30,39,2024-07-09,9
6895,334,2024-08-14,128,2024-08-20,6
6896,260,2023-04-24,186,2023-05-05,11
6897,479,2024-06-26,24,2024-07-08,12
6898,351,2024-05-24,196,2024-06-03,10
6899,95,2024-01-15,189,2024-01-27,12
6900,165,2023-12-11,91,2023-12-22,11
6901,215,2024-02-03,142,2024-02-17,14
6902,420,2023-02-20,10,2023-02-25,5
6903,289,2024-02-15,146,2024-02-22,7
6904,288,2023-09-11,103,2023-09-14,3
6905,82,2023-10-18,177,2023-10-21,3
6906,187,2024-05-20,116,2024-05-30,10
6907,231,2023-04-06,71,2023-04-15,9
6908,335,2023-10-16,91,2023-10-22,6
6909,177,2024-06-26,26,2024-07-07,11
6910,440,2023-02-01,107,2023-02-10,9
6911,60,2023-08-27,77,2023-09-01,5
6912,162,2024-06-02,7,2024-06-14,12
6913,378,2024-06-23,185,2024-06-30,7
6914,168,2024-03-12,40,2024-03-20,8
6915,100,2024-02-22,77,2024-03-03,10
6916,17,2023-12-17,98,2023-12-29,12
6917,490,2023-12-05,5,2023-12-20,15
6918,76,2024-04-07,160,2024-04-14,7
6919,18,2023-02-27,32,2023-03-05,6
6920,144,2023-09-11,72,2023-09-26,15
6921,205,2024-03-14,133,2024-03-22,8
6922,137,2023-08-05,175,2023-08-15,10
6923,347,2023-06-27,191,2023-07-10,13
6924,489,2023-04-22,4,2023-05-05,13
6925,237,2023-10-23,146,2023-11-05,13
6926,446,2023-01-06,27,2023-01-10,4
6927,25,2024-01-31,195,2024-02-04,4
6928,421,2023-09-08,12,2023-09-11,3
6929,78,2023-05-14,134,2023-05-24,10
6930,314,2023-07-18,199,2023-08-01,14
6931,306,2024-08-10,30,2024-08-13,3
6932,358,2023-12-30,167,2024-01-13,14
6933,18,2024-07-14,135,2024-07-29,15
6934,339,2024-06-11,75,2024-06-21,10
6935,295,2023-04-12,73,2023-04-25,13
6936,385,2024-04-03,122,2024-04-13,10
6937,370,2024-01-22,94,2024-01-30,8
6938,113,2023-01-18,55,2023-01-24,6
6939,203,2024-07-26,80,2024-08-08,13
6940,189,2023-04-28,172,2023-05-11,13
6941,85,2023-01-19,193,2023-01-30,11
6942,183,2023-01-05,176,2023-01-17,12
6943,137,2024-01-24,40,2024-02-03,10
6944,146,2023-07-15,164,2023-07-21,6
6945,318,2023-01-30,101,2023-02-10,11
6946,421,2024-07-24,158,2024-08-03,10
6947,20,2023-01-17,173,2023-01-30,13
6948,226,2023-04-08,40,2023-04-17,9
6949,44,2023-03-08,186,2023-03-20,12
6950,495,2023-10-06,11,2023-10-16,10
6951,383,2024-05-29,24,2024-05-31,2
6952,438,2024-11-08,34,2024-11-15,7
6953,400,2024-01-28,174,2024-02-11,14
6954,389,2024-11-11,73,2024-11-21,10
6955,414,2024-09-22,105,2024-10-04,12
6956,379,2023-05-09,38,2023-05-12,3
6957,138,2024-07-08,128,2024-07-18,10
6958,262,2024-08-08,101,2024-08-15,7
6959,293,2024-02-10,153,2024-02-24,14
6960,156,2024-04-20,89,2024-05-01,11
6961,5,2024-10-15,149,2024-10-24,9
6962,270,2023-05-30,111,2023-06-11,12
6963,396,2023-04-01,92,2023-04-16,15
6964,354,2023-04-24,108,2023-04-30,6
6965,489,2023-01-20,33,2023-02-04,15
6966,259,2023-05-21,64,2023-05-24,3
6967,452,2024-08-25,69,2024-08-29,4
6968,193,2023-07-29,82,2023-08-13,15
6969,391,2024-09-06,88,2024-09-09,3
6970,371,2024-06-20,168,2024-06-29,9
6971,219,2023-10-10,153,2023-10-17,7
6972,365,2023-09-29,1,2023-10-09,10
6973,330,2023-04-24,67,2023-05-07,13
6974,232,2024-02-07,158,2024-02-17,10
6975,413,2023-09-14,152,2023-09-16,2
6976,303,2023-05-06,62,2023-05-10,4
6977,439,2023-11-06,123,2023-11-12,6
6978,334,2024-06-07,149,2024-06-09,2
6979,254,2023-05-22,7,2023-06-06,15
6980,415,2023-02-22,59,2023-03-04,10
6981,438,2023-10-18,122,2023-10-29,11
6982,217,2024-12-01,198,2024-12-07,6
6983,161,2024-10-04,120,2024-10-06,2
6984,175,2023-02-08,148,2023-02-18,10
6985,459,2024-03-30,122,2024-04-06,7
6986,131,2024-07-26,63,2024-08-02,7
6987,140,2023-03-26,91,2023-04-04,9
6988,87,2023-06-21,175,2023-06-27,6
6989,481,2023-10-15,158,2023-10-19,4
