sale_id,product_id,sale_date,quantity,revenue,year,month,unit_price
7016,156,2023-12-21,31,2812.32,2023,12,90.72
7017,267,2023-08-22,38,6128.26,2023,8,161.27
7018,369,2023-06-11,1,161.34,2023,6,161.34
7019,71,2023-07-24,41,4666.62,2023,7,113.82
7020,407,2024-02-15,46,16328.16,2024,2,354.96
7021,136,2023-11-06,16,4219.52,2023,11,263.72
7022,434,2023-08-01,19,7206.51,2023,8,379.29
7023,373,2023-10-27,34,20685.26,2023,10,608.39
7024,356,2024-01-22,31,13442.53,2024,1,433.63
7025,182,2023-01-04,13,4445.22,2023,1,341.94
7026,212,2024-06-17,6,792.66,2024,6,132.10999999999999
7027,378,2023-12-16,20,10151.0,2023,12,507.55
7028,179,2023-08-13,21,9009.0,2023,8,429.0
7029,484,2024-06-18,12,2182.2,2024,6,181.85
7030,93,2024-02-19,8,2931.28,2024,2,366.41
7031,298,2023-07-05,14,4768.54,2023,7,340.61
7032,5,2024-06-18,40,15223.6,2024,6,380.59000000000003
7033,363,2023-10-01,7,549.92,2023,10,78.55999999999999
7034,12,2023-05-30,5,2226.65,2023,5,445.33000000000004
7035,113,2024-03-18,11,1256.2,2024,3,114.2
7036,200,2024-09-23,20,6248.2,2024,9,312.40999999999997
7037,117,2023-01-10,16,13833.92,2023,1,864.62
7038,35,2024-03-20,25,2505.0,2024,3,100.2
7039,256,2024-07-01,44,16229.4,2024,7,368.84999999999997
7040,44,2023-09-01,33,18963.45,2023,9,574.65
7041,440,2024-10-26,47,24208.29,2024,10,515.07
7042,133,2023-05-25,50,24676.5,2023,5,493.53
7043,475,2023-09-10,28,15289.96,2023,9,546.0699999999999
7044,322,2024-08-03,46,31157.18,2024,8,677.33
7045,320,2023-09-11,22,3735.16,2023,9,169.78
7046,183,2023-02-01,44,26045.36,2023,2,591.94
7047,116,2024-04-11,26,16614.78,2024,4,639.03
7048,173,2024-04-20,47,32006.71875,2024,4,785.2800000000001
7049,464,2024-05-23,46,17757.84,2024,5,386.04
7050,51,2024-11-23,29,9118.47,2024,11,314.42999999999995
7051,362,2024-08-21,48,27207.84,2024,8,566.83
7052,452,2023-06-19,50,32006.71875,2023,6,742.56
7053,321,2023-09-25,40,4665.6,2023,9,116.64000000000001
7054,382,2024-04-21,7,1735.16,2024,4,247.88000000000002
7055,238,2024-04-14,50,17093.0,2024,4,341.86
7056,352,2023-10-18,26,6654.18,2023,10,255.93
7057,395,2023-12-28,34,20757.34,2023,12,610.51
7058,16,2024-05-10,48,16804.8,2024,5,350.09999999999997
7059,284,2023-04-08,10,5296.5,2023,4,529.65
7060,268,2024-04-24,39,9541.35,2024,4,244.65
7061,101,2024-10-08,34,11093.86,2024,10,326.29
7062,233,2023-08-06,42,6642.3,2023,8,158.15
7063,50,2023-07-27,35,16861.25,2023,7,481.75
7064,441,2024-04-03,27,6046.11,2024,4,223.92999999999998
7065,434,2023-09-27,39,14792.31,2023,9,379.28999999999996
7066,441,2024-03-30,28,6270.04,2024,3,223.93
7067,89,2024-11-20,17,7282.63,2024,11,428.39
7068,474,2023-04-19,8,1657.28,2023,4,207.16
7069,251,2023-01-08,45,22874.85,2023,1,508.33
7070,453,2024-10-24,13,2760.29,2024,10,212.32999999999998
7071,281,2024-04-02,6,1202.7,2024,4,200.45000000000002
7072,291,2023-02-18,13,5094.44,2023,2,391.88
7073,12,2023-10-21,8,3562.64,2023,10,445.33
7074,474,2024-10-11,15,3107.4,2024,10,207.16
7075,203,2023-07-02,5,937.0,2023,7,187.4
7076,330,2023-04-02,24,13376.4,2023,4,557.35
7077,192,2024-11-07,18,5578.02,2024,11,309.89000000000004
7078,101,2023-06-02,1,326.29,2023,6,326.29
7079,329,2023-01-12,13,2797.34,2023,1,215.18
7080,229,2023-11-02,35,21218.75,2023,11,606.25
7081,99,2023-03-31,50,23873.0,2023,3,477.46
7082,454,2023-06-24,48,11238.72,2023,6,234.14
7083,438,2024-07-21,3,1222.74,2024,7,407.58
7084,273,2023-06-15,31,11497.59,2023,6,370.89
7085,348,2023-05-14,40,20781.2,2023,5,519.53
7086,173,2024-04-23,36,28270.08,2024,4,785.2800000000001
7087,293,2024-05-02,5,624.05,2024,5,124.80999999999999
7088,19,2023-02-02,27,18876.24,2023,2,699.12
7089,122,2024-06-10,22,16822.52,2024,6,764.66
7090,15,2023-08-18,40,10018.8,2023,8,250.46999999999997
7091,4,2024-05-20,12,9434.52,2024,5,786.21
7092,65,2024-02-18,27,7865.64,2024,2,291.32
7093,355,2023-04-09,3,1303.26,2023,4,434.42
7094,198,2024-05-19,23,2218.12,2024,5,96.44
7095,12,2024-10-13,1,445.33,2024,10,445.33
7096,317,2023-04-09,50,8436.0,2023,4,168.72
7097,29,2024-07-16,20,2935.6,2024,7,146.78
7098,273,2024-07-02,9,3338.01,2024,7,370.89000000000004
7099,343,2024-01-02,15,3839.25,2024,1,255.95
7100,432,2023-08-15,7,1628.06,2023,8,232.57999999999998
7101,153,2024-01-28,50,32006.71875,2024,1,799.53
7102,455,2023-10-04,40,4626.0,2023,10,115.65
7103,273,2023-01-27,42,15577.38,2023,1,370.89
7104,321,2024-09-19,50,5832.0,2024,9,116.64
7105,402,2023-11-28,27,13298.31,2023,11,492.53
7106,150,2023-08-22,44,28941.0,2023,8,657.75
7107,435,2023-04-12,50,30464.5,2023,4,609.29
7108,477,2023-05-30,13,1144.39,2023,5,88.03
7109,18,2023-10-17,46,22951.7,2023,10,498.95
7110,47,2023-01-23,43,16261.74,2023,1,378.18
7111,468,2024-05-30,13,8303.23,2024,5,638.7099999999999
7112,317,2024-05-07,45,7592.4,2024,5,168.72
7113,393,2023-03-03,32,3126.72,2023,3,97.71
7114,147,2023-05-18,47,22997.57,2023,5,489.31
7115,271,2023-11-02,21,2855.58,2023,11,135.98
7116,187,2024-02-19,44,8498.6,2024,2,193.15
7117,255,2024-05-06,24,5523.6,2024,5,230.15
7118,478,2024-09-25,24,5596.56,2024,9,233.19000000000003
7119,133,2024-09-02,5,2467.65,2024,9,493.53000000000003
7120,212,2024-02-14,16,2113.76,2024,2,132.11
7121,165,2024-07-19,20,6085.2,2024,7,304.26
7122,252,2024-01-28,7,4338.88,2024,1,619.84
7123,435,2023-09-09,38,23153.02,2023,9,609.29
7124,347,2024-07-16,7,5617.43,2024,7,802.49
7125,313,2024-08-25,42,14050.68,2024,8,334.54
7126,456,2024-08-30,27,10295.64,2024,8,381.32
7127,247,2024-03-18,41,28409.31,2024,3,692.9100000000001
7128,326,2023-08-24,26,14470.3,2023,8,556.55
7129,228,2024-09-02,17,3770.94,2024,9,221.82
7130,489,2023-11-06,42,21131.88,2023,11,503.14000000000004
7131,57,2023-12-17,16,1566.72,2023,12,97.92
7132,267,2024-10-01,2,322.54,2024,10,161.27
7133,100,2023-05-05,29,12881.22,2023,5,444.17999999999995
7134,383,2024-03-19,37,6802.82,2024,3,183.85999999999999
7135,299,2024-01-24,26,12464.14,2024,1,479.39
7136,390,2024-02-27,22,8834.1,2024,2,401.55
7137,46,2023-09-13,46,31137.4,2023,9,676.9
7138,53,2024-04-21,5,725.9,2024,4,145.18
7139,370,2023-11-27,40,29578.4,2023,11,739.46
7140,215,2023-04-25,32,3111.68,2023,4,97.24
7141,247,2024-03-16,34,23558.94,2024,3,692.91
7142,182,2023-09-27,48,16413.12,2023,9,341.94
7143,473,2023-11-06,14,1159.34,2023,11,82.80999999999999
7144,367,2024-11-29,31,9862.65,2024,11,318.15
7145,101,2024-06-04,30,9788.7,2024,6,326.29
7146,164,2024-01-04,39,20208.24,2024,1,518.1600000000001
7147,354,2024-03-16,18,10690.74,2024,3,593.93
7148,253,2024-06-09,24,9210.24,2024,6,383.76
7149,370,2023-01-22,4,2957.84,2023,1,739.46
7150,261,2024-09-13,30,13559.7,2024,9,451.99
7151,370,2023-10-01,2,1478.92,2023,10,739.46
7152,500,2024-01-21,34,2739.04,2024,1,80.56
7153,295,2024-03-24,27,8664.84,2024,3,320.92
7154,374,2023-09-16,46,6824.1,2023,9,148.35
7155,355,2023-03-03,43,18680.06,2023,3,434.42
7156,395,2023-06-19,33,20146.83,2023,6,610.5100000000001
7157,433,2024-02-05,24,11748.96,2024,2,489.53999999999996
7158,443,2024-10-01,34,6540.58,2024,10,192.37
7159,257,2024-08-25,7,4108.93,2024,8,586.99
7160,398,2024-01-09,9,6797.7,2024,1,755.3
7161,56,2024-03-18,8,2563.44,2024,3,320.43
7162,64,2024-06-08,1,309.1,2024,6,309.1
7163,216,2024-09-17,8,2411.44,2024,9,301.43
7164,168,2023-02-14,40,11347.2,2023,2,283.68
7165,209,2024-11-03,39,4460.04,2024,11,114.36
7166,266,2023-08-30,23,4232.23,2023,8,184.01
7167,96,2023-10-05,33,3595.35,2023,10,108.95
7168,6,2023-01-31,15,1156.65,2023,1,77.11
7169,133,2023-10-25,30,14805.9,2023,10,493.53
7170,6,2024-05-08,20,1542.2,2024,5,77.11
7171,250,2024-09-07,50,24826.5,2024,9,496.53
7172,444,2024-01-31,36,12394.44,2024,1,344.29
7173,474,2024-08-01,7,1450.12,2024,8,207.16
7174,164,2023-07-28,4,2072.64,2023,7,518.16
7175,136,2024-07-18,39,10285.08,2024,7,263.71999999999997
7176,117,2024-02-29,38,32006.71875,2024,2,864.6199999999999
7177,159,2023-06-25,27,17077.77,2023,6,632.51
7178,112,2024-10-17,32,17218.56,2024,10,538.08
7179,195,2024-05-16,27,12604.68,2024,5,466.84000000000003
7180,339,2024-03-21,32,14221.44,2024,3,444.42
7181,238,2023-12-15,44,15041.84,2023,12,341.86
7182,270,2023-02-19,24,19470.0,2023,2,811.25
7183,21,2024-03-06,28,4427.08,2024,3,158.10999999999999
7184,99,2024-04-01,28,13368.88,2024,4,477.46
7185,317,2024-10-23,19,3205.68,2024,10,168.72
7186,223,2024-05-07,2,1045.78,2024,5,522.89
7187,320,2023-05-25,35,5942.3,2023,5,169.78
7188,51,2024-01-15,43,13520.49,2024,1,314.43
7189,185,2024-06-14,35,4617.9,2024,6,131.94
7190,149,2024-01-06,33,16169.01,2024,1,489.97
7191,38,2024-07-31,26,3481.14,2024,7,133.89
7192,368,2023-02-02,47,27114.77,2023,2,576.91
7193,408,2024-04-09,39,6649.89,2024,4,170.51000000000002
7194,201,2024-03-14,31,6954.23,2024,3,224.32999999999998
7195,131,2024-01-05,37,24678.26,2024,1,666.9799999999999
7196,332,2024-01-08,30,10433.7,2024,1,347.79
7197,74,2024-11-17,45,30347.1,2024,11,674.38
7198,248,2023-01-28,5,2359.5,2023,1,471.9
7199,154,2023-03-23,19,6205.59,2023,3,326.61
7200,166,2024-08-13,36,11253.24,2024,8,312.59
7201,487,2023-06-09,35,5909.05,2023,6,168.83
7202,437,2024-10-20,30,11610.0,2024,10,387.0
7203,335,2023-07-07,15,5841.6,2023,7,389.44
7204,305,2023-08-02,3,942.12,2023,8,314.04
7205,436,2023-10-07,46,15762.36,2023,10,342.66
7206,382,2024-06-01,40,9915.2,2024,6,247.88000000000002
7207,161,2023-12-31,13,2404.74,2023,12,184.98
7208,281,2023-09-22,45,9020.25,2023,9,200.45
7209,206,2024-08-31,16,5664.48,2024,8,354.03
7210,284,2023-03-27,21,11122.65,2023,3,529.65
7211,391,2023-03-25,36,15398.28,2023,3,427.73
7212,104,2024-06-13,39,7663.89,2024,6,196.51000000000002
7213,452,2023-04-04,37,27474.72,2023,4,742.5600000000001
7214,44,2023-05-21,24,13791.6,2023,5,574.65
7215,377,2024-11-16,27,12981.6,2024,11,480.8
7216,433,2023-08-03,40,19581.6,2023,8,489.53999999999996
7217,162,2023-05-12,12,984.36,2023,5,82.03
7218,22,2023-10-25,45,20599.2,2023,10,457.76
7219,251,2024-10-03,17,8641.61,2024,10,508.33000000000004
7220,78,2024-09-27,39,17342.13,2024,9,444.67
7221,111,2024-09-30,27,22403.25,2024,9,829.75
7222,267,2023-05-20,44,7095.88,2023,5,161.27
7223,239,2023-10-24,25,2501.0,2023,10,100.04
7224,86,2024-09-27,20,5155.0,2024,9,257.75
7225,231,2024-05-21,3,1049.79,2024,5,349.93
7226,339,2023-07-18,29,12888.18,2023,7,444.42
7227,221,2023-03-10,29,10792.35,2023,3,372.15000000000003
7228,449,2023-07-07,42,5793.06,2023,7,137.93
7229,159,2024-04-14,2,1265.02,2024,4,632.51
7230,170,2023-07-20,48,25900.8,2023,7,539.6
7231,270,2024-08-07,42,32006.71875,2024,8,811.25
7232,21,2023-07-27,22,3478.42,2023,7,158.11
7233,444,2024-08-04,7,2410.03,2024,8,344.29
7234,11,2023-08-31,7,5265.68,2023,8,752.24
7235,163,2024-08-06,41,12375.44,2024,8,301.84000000000003
7236,228,2023-08-30,13,2883.66,2023,8,221.82
7237,331,2024-08-09,11,5102.68,2024,8,463.88000000000005
7238,106,2023-01-13,9,6464.16,2023,1,718.24
7239,73,2024-08-06,22,7707.48,2024,8,350.34
7240,146,2023-11-13,47,20107.07,2023,11,427.81
7241,383,2024-10-14,46,8457.56,2024,10,183.85999999999999
7242,209,2024-05-18,18,2058.48,2024,5,114.36
7243,357,2024-05-18,11,6161.32,2024,5,560.12
7244,380,2023-01-06,48,22900.32,2023,1,477.09
7245,16,2023-05-04,9,3150.9,2023,5,350.1
7246,473,2023-12-31,22,1821.82,2023,12,82.81
7247,140,2024-02-19,28,15133.16,2024,2,540.47
7248,350,2023-06-27,42,29573.88,2023,6,704.14
7249,336,2023-11-14,1,619.49,2023,11,619.49
7250,77,2024-05-06,10,7282.2,2024,5,728.22
7251,177,2024-01-31,32,11561.28,2024,1,361.29
7252,66,2024-05-12,46,27951.44,2024,5,607.64
7253,208,2024-08-18,14,6525.68,2024,8,466.12
7254,118,2023-03-17,35,5027.05,2023,3,143.63
7255,138,2023-08-24,6,901.2,2023,8,150.20000000000002
7256,269,2024-01-18,36,7236.36,2024,1,201.01
7257,135,2023-10-22,49,29741.53,2023,10,606.97
7258,136,2023-05-19,41,10812.52,2023,5,263.72
7259,442,2024-09-18,17,13421.16,2024,9,789.48
7260,111,2024-04-02,14,11616.5,2024,4,829.75
7261,335,2023-06-25,32,12462.08,2023,6,389.44
7262,147,2023-05-28,16,7828.96,2023,5,489.31
7263,293,2023-02-15,20,2496.2,2023,2,124.80999999999999
7264,125,2024-05-23,36,14631.12,2024,5,406.42
7265,471,2023-02-22,28,16294.6,2023,2,581.95
7266,379,2024-08-28,42,23902.2,2024,8,569.1
7267,480,2023-05-03,26,13143.0,2023,5,505.5
7268,341,2024-06-04,8,5139.52,2024,6,642.44
7269,88,2023-02-17,39,29726.19,2023,2,762.2099999999999
7270,454,2023-06-21,33,7726.62,2023,6,234.14
7271,91,2024-11-10,14,3336.62,2024,11,238.32999999999998
7272,120,2023-05-25,45,13733.1,2023,5,305.18
7273,231,2023-02-24,12,4199.16,2023,2,349.93
7274,106,2024-02-21,37,26574.88,2024,2,718.24
7275,445,2024-11-05,15,1866.6,2024,11,124.44
7276,452,2024-05-21,42,31187.52,2024,5,742.5600000000001
7277,169,2024-11-29,14,5425.98,2024,11,387.57
7278,210,2023-10-03,12,6562.2,2023,10,546.85
7279,292,2023-01-28,35,8755.6,2023,1,250.16
7280,221,2023-06-05,31,11536.65,2023,6,372.15
7281,291,2024-03-20,35,13715.8,2024,3,391.88
7282,162,2024-11-02,20,1640.6,2024,11,82.03
7283,20,2024-10-29,29,17543.26,2024,10,604.9399999999999
7284,411,2023-04-30,1,162.18,2023,4,162.18
7285,163,2024-08-20,25,7546.0,2024,8,301.84
7286,281,2023-06-09,32,6414.4,2023,6,200.45
7287,222,2024-01-31,43,19429.12,2024,1,451.84
7288,441,2023-02-16,19,4254.67,2023,2,223.93
7289,500,2024-02-21,22,1772.32,2024,2,80.56
7290,68,2023-09-18,18,12928.14,2023,9,718.23
7291,167,2024-07-01,22,14199.9,2024,7,645.4499999999999
7292,189,2023-05-07,50,9929.0,2023,5,198.58
7293,192,2024-03-07,47,14564.83,2024,3,309.89
7294,306,2023-08-14,45,27369.45,2023,8,608.21
7295,353,2024-01-22,41,7443.55,2024,1,181.55
7296,12,2023-07-31,31,13805.23,2023,7,445.33
7297,224,2024-02-27,20,6612.2,2024,2,330.61
7298,458,2024-09-05,31,3836.56,2024,9,123.76
7299,161,2023-05-03,18,3329.64,2023,5,184.98
7300,15,2023-08-20,9,2254.23,2023,8,250.47
7301,415,2023-03-04,3,1437.33,2023,3,479.10999999999996
7302,305,2024-07-27,42,13189.68,2024,7,314.04
7303,206,2024-04-05,33,11682.99,2024,4,354.03
7304,403,2024-04-14,10,3915.0,2024,4,391.5
7305,201,2023-08-07,16,3589.28,2023,8,224.33
7306,31,2023-07-05,35,20569.15,2023,7,587.69
7307,16,2024-07-17,17,5951.7,2024,7,350.09999999999997
7308,368,2023-02-14,29,16730.39,2023,2,576.91
7309,63,2023-11-19,43,28519.32,2023,11,663.24
7310,350,2023-02-27,43,30278.02,2023,2,704.14
7311,232,2023-03-04,37,14266.46,2023,3,385.58
7312,163,2024-05-21,29,8753.36,2024,5,301.84000000000003
7313,41,2024-11-16,40,13898.8,2024,11,347.46999999999997
7314,438,2023-11-05,28,11412.24,2023,11,407.58
7315,393,2024-06-10,5,488.55,2024,6,97.71000000000001
7316,238,2024-05-12,33,11281.38,2024,5,341.85999999999996
7317,49,2024-10-05,37,23076.53,2024,10,623.6899999999999
7318,277,2023-10-23,26,20944.3,2023,10,805.55
7319,91,2023-06-01,7,1668.31,2023,6,238.32999999999998
7320,112,2023-12-10,42,22599.36,2023,12,538.08
7321,279,2023-09-10,11,8168.05,2023,9,742.5500000000001
7322,9,2023-08-29,19,5719.57,2023,8,301.03
7323,398,2023-03-19,9,6797.7,2023,3,755.3
7324,462,2023-10-24,6,2352.66,2023,10,392.10999999999996
7325,133,2023-03-19,45,22208.85,2023,3,493.53
7326,213,2024-06-18,15,10340.55,2024,6,689.37
7327,366,2023-11-30,17,11244.82,2023,11,661.46
7328,448,2024-02-12,31,12063.65,2024,2,389.15
7329,286,2024-04-10,19,4148.65,2024,4,218.35
7330,21,2023-04-16,34,5375.74,2023,4,158.10999999999999
7331,27,2023-05-31,12,3942.24,2023,5,328.52
7332,450,2023-12-24,8,4796.08,2023,12,599.51
7333,474,2023-01-14,48,9943.68,2023,1,207.16
7334,454,2024-04-23,6,1404.84,2024,4,234.14
7335,139,2023-10-17,37,27022.58,2023,10,730.34
7336,446,2023-12-20,39,27663.09,2023,12,709.3100000000001
7337,295,2024-04-01,16,5134.72,2024,4,320.92
7338,353,2024-02-03,48,8714.4,2024,2,181.54999999999998
7339,319,2024-02-28,26,21739.38,2024,2,836.13
7340,401,2023-10-23,20,7616.8,2023,10,380.84000000000003
7341,367,2023-09-04,8,2545.2,2023,9,318.15
7342,120,2023-09-18,48,14648.64,2023,9,305.18
7343,157,2024-06-29,37,21460.37,2024,6,580.01
7344,479,2024-09-13,44,8794.72,2024,9,199.88
7345,257,2024-11-02,12,7043.88,2024,11,586.99
7346,282,2024-05-24,12,7407.48,2024,5,617.29
7347,441,2024-11-05,38,8509.34,2024,11,223.93
7348,174,2023-11-04,35,24333.4,2023,11,695.24
7349,493,2023-06-17,6,2950.02,2023,6,491.67
7350,327,2023-06-22,49,12346.04,2023,6,251.96
7351,430,2023-04-10,21,8688.75,2023,4,413.75
7352,449,2024-05-09,22,3034.46,2024,5,137.93
7353,473,2023-01-28,21,1739.01,2023,1,82.81
7354,130,2024-08-06,43,32006.71875,2024,8,778.68
7355,297,2023-08-30,24,4729.92,2023,8,197.08
7356,350,2024-06-03,26,18307.64,2024,6,704.14
7357,121,2024-10-21,1,853.56,2024,10,853.56
7358,324,2023-11-07,20,13577.4,2023,11,678.87
7359,234,2024-07-16,30,9392.7,2024,7,313.09000000000003
7360,358,2023-07-20,15,9408.3,2023,7,627.2199999999999
7361,495,2023-07-19,24,6368.16,2023,7,265.34
7362,311,2023-04-06,44,14977.16,2023,4,340.39
7363,366,2023-11-29,3,1984.38,2023,11,661.46
7364,415,2024-03-05,49,23476.39,2024,3,479.11
7365,245,2023-07-17,27,14371.29,2023,7,532.27
7366,171,2024-02-28,20,5598.0,2024,2,279.9
7367,45,2023-09-23,15,9494.85,2023,9,632.99
7368,387,2023-01-30,1,314.62,2023,1,314.62
7369,260,2023-03-08,13,8201.83,2023,3,630.91
7370,382,2024-11-27,36,8923.68,2024,11,247.88
7371,231,2024-02-20,24,8398.32,2024,2,349.93
7372,38,2023-12-04,17,2276.13,2023,12,133.89000000000001
7373,353,2023-08-07,29,5264.95,2023,8,181.54999999999998
7374,369,2023-09-19,33,5324.22,2023,9,161.34
7375,95,2023-12-25,6,3283.56,2023,12,547.26
7376,324,2023-04-04,15,10183.05,2023,4,678.87
7377,482,2023-04-03,1,131.22,2023,4,131.22
7378,481,2023-06-26,23,2412.47,2023,6,104.88999999999999
7379,71,2024-05-24,46,5235.72,2024,5,113.82000000000001
7380,273,2024-11-22,39,14464.71,2024,11,370.89
7381,417,2024-11-01,39,3635.58,2024,11,93.22
7382,69,2024-09-14,44,3900.6,2024,9,88.64999999999999
7383,41,2024-01-25,30,10424.1,2024,1,347.47
7384,113,2024-08-22,10,1142.0,2024,8,114.2
7385,165,2024-08-24,23,6997.98,2024,8,304.26
7386,325,2023-04-01,9,1461.69,2023,4,162.41
7387,309,2024-06-16,49,27968.22,2024,6,570.78
7388,124,2023-04-13,11,4260.63,2023,4,387.33
7389,397,2023-02-22,21,12074.79,2023,2,574.99
7390,155,2024-04-18,39,7142.85,2024,4,183.15
7391,367,2024-08-21,44,13998.6,2024,8,318.15000000000003
7392,107,2023-05-25,49,31576.09,2023,5,644.41
7393,428,2023-11-24,15,5699.7,2023,11,379.97999999999996
7394,225,2023-07-24,3,969.72,2023,7,323.24
7395,376,2023-01-03,36,24192.72,2023,1,672.02
7396,418,2023-01-02,38,9434.64,2023,1,248.27999999999997
7397,183,2023-08-08,5,2959.7,2023,8,591.9399999999999
7398,89,2024-10-06,19,8139.41,2024,10,428.39
7399,7,2024-05-22,3,1860.3,2024,5,620.1
7400,433,2023-10-14,40,19581.6,2023,10,489.53999999999996
7401,100,2024-05-20,13,5774.34,2024,5,444.18
7402,154,2024-03-21,30,9798.3,2024,3,326.60999999999996
7403,292,2024-08-21,8,2001.28,2024,8,250.16
7404,53,2024-11-24,38,5516.84,2024,11,145.18
7405,149,2023-05-15,27,13229.19,2023,5,489.97
7406,404,2024-02-21,6,3941.94,2024,2,656.99
7407,29,2023-03-28,7,1027.46,2023,3,146.78
7408,307,2024-07-25,46,10328.38,2024,7,224.52999999999997
7409,192,2023-03-17,8,2479.12,2023,3,309.89
7410,379,2023-04-22,2,1138.2,2023,4,569.1
7411,145,2023-11-08,32,4334.4,2023,11,135.45
7412,14,2023-06-28,19,6992.95,2023,6,368.05
7413,104,2024-06-02,10,1965.1,2024,6,196.51
7414,494,2023-03-21,12,2897.16,2023,3,241.42999999999998
7415,119,2024-05-19,5,2568.15,2024,5,513.63
7416,456,2024-10-15,40,15252.8,2024,10,381.32
7417,261,2023-02-21,50,22599.5,2023,2,451.99
7418,161,2023-09-08,50,9249.0,2023,9,184.98
7419,363,2023-05-19,19,1492.64,2023,5,78.56
7420,5,2023-12-27,40,15223.6,2023,12,380.59000000000003
7421,137,2024-11-22,15,4698.0,2024,11,313.2
7422,192,2024-03-05,41,12705.49,2024,3,309.89
7423,482,2023-03-30,47,6167.34,2023,3,131.22
7424,484,2024-08-31,15,2727.75,2024,8,181.85
7425,30,2023-07-20,30,20037.9,2023,7,667.9300000000001
7426,223,2024-03-29,5,2614.45,2024,3,522.89
7427,405,2023-06-14,31,23750.34,2023,6,766.14
7428,282,2023-10-29,41,25308.89,2023,10,617.29
7429,286,2024-10-16,43,9389.05,2024,10,218.35
7430,458,2024-06-30,13,1608.88,2024,6,123.76
7431,186,2024-01-09,9,1263.78,2024,1,140.42
7432,273,2024-07-09,15,5563.35,2024,7,370.89000000000004
7433,471,2023-05-31,9,5237.55,2023,5,581.95
7434,272,2023-07-09,45,17451.9,2023,7,387.82000000000005
7435,26,2023-11-11,13,8910.59,2023,11,685.4300000000001
7436,493,2024-11-14,16,7866.72,2024,11,491.67
7437,75,2023-06-13,43,5571.08,2023,6,129.56
7438,275,2024-04-02,11,1842.39,2024,4,167.49
7439,104,2023-01-03,1,196.51,2023,1,196.51
7440,134,2023-04-02,23,17679.41,2023,4,768.67
7441,327,2023-09-30,18,4535.28,2023,9,251.95999999999998
7442,432,2024-04-12,24,5581.92,2024,4,232.58
7443,408,2024-11-16,21,3580.71,2024,11,170.51
7444,11,2023-04-15,3,2256.72,2023,4,752.2399999999999
7445,240,2023-09-09,4,1098.44,2023,9,274.61
7446,470,2024-03-28,33,7420.71,2024,3,224.87
7447,163,2024-04-22,22,6640.48,2024,4,301.84
7448,7,2024-10-24,10,6201.0,2024,10,620.1
7449,457,2024-01-25,3,1246.62,2024,1,415.53999999999996
7450,73,2023-04-25,41,14363.94,2023,4,350.34000000000003
7451,282,2023-02-23,19,11728.51,2023,2,617.29
7452,208,2024-08-16,4,1864.48,2024,8,466.12
7453,468,2024-04-18,49,31296.79,2024,4,638.71
7454,308,2024-08-07,33,21166.53,2024,8,641.41
7455,25,2024-09-26,33,11171.16,2024,9,338.52
7456,357,2023-05-14,49,27445.88,2023,5,560.12
7457,316,2023-06-10,32,24922.88,2023,6,778.84
7458,124,2023-03-19,47,18204.51,2023,3,387.33
7459,341,2024-12-01,43,27624.92,2024,12,642.4399999999999
7460,309,2023-08-12,36,20548.08,2023,8,570.7800000000001
7461,87,2023-05-19,32,20603.2,2023,5,643.85
7462,85,2023-02-23,36,4091.04,2023,2,113.64
7463,183,2023-07-22,11,6511.34,2023,7,591.94
7464,290,2023-06-02,27,10100.16,2023,6,374.08
7465,176,2024-01-18,37,27778.49,2024,1,750.7700000000001
7466,183,2024-05-07,43,25453.42,2024,5,591.9399999999999
7467,111,2023-07-17,39,32006.71875,2023,7,829.75
7468,481,2023-02-02,4,419.56,2023,2,104.89
7469,318,2024-10-13,41,21188.39,2024,10,516.79
7470,472,2024-03-31,44,15391.64,2024,3,349.81
7471,278,2024-03-16,14,9381.4,2024,3,670.1
7472,93,2023-08-05,39,14289.99,2023,8,366.40999999999997
7473,361,2024-11-04,30,6729.6,2024,11,224.32000000000002
7474,158,2023-01-21,33,17123.37,2023,1,518.89
7475,429,2024-07-23,26,6022.12,2024,7,231.62
7476,321,2024-04-30,50,5832.0,2024,4,116.64
7477,239,2023-07-01,48,4801.92,2023,7,100.04
7478,72,2024-10-28,44,26372.72,2024,10,599.38
7479,428,2023-05-02,24,9119.52,2023,5,379.98
7480,130,2024-05-19,39,30368.52,2024,5,778.6800000000001
7481,67,2023-04-19,7,1623.51,2023,4,231.93
7482,332,2023-06-03,43,14954.97,2023,6,347.78999999999996
7483,173,2024-01-22,15,11779.2,2024,1,785.2800000000001
7484,281,2023-01-30,38,7617.1,2023,1,200.45000000000002
7485,175,2024-11-03,21,3490.41,2024,11,166.20999999999998
7486,160,2023-08-02,38,9921.8,2023,8,261.09999999999997
7487,366,2024-05-22,17,11244.82,2024,5,661.46
7488,479,2024-01-27,36,7195.68,2024,1,199.88
7489,268,2024-07-17,10,2446.5,2024,7,244.65
7490,297,2023-06-19,22,4335.76,2023,6,197.08
7491,343,2024-05-06,4,1023.8,2024,5,255.95
7492,264,2023-11-06,21,4217.85,2023,11,200.85000000000002
7493,408,2024-03-30,49,8354.99,2024,3,170.51
7494,165,2023-12-04,28,8519.28,2023,12,304.26000000000005
7495,165,2024-06-10,47,14300.22,2024,6,304.26
7496,87,2024-05-16,24,15452.4,2024,5,643.85
7497,303,2024-01-20,10,1172.4,2024,1,117.24000000000001
7498,139,2023-02-18,28,20449.52,2023,2,730.34
