Sale_ID,Product_ID,Sale_Date,Quantity,Revenue
8067,173,2024-08-09,8,6282.24
8068,482,2023-05-15,33,4330.26
8069,367,2023-12-07,50,15907.5
8070,129,2024-11-26,9,4573.8
8071,190,2023-05-16,32,17215.04
8072,305,2023-11-30,1,314.04
8073,302,2024-03-17,11,1694.44
8074,17,2024-04-03,14,8186.08
8075,151,2023-10-18,24,12627.36
8076,260,2024-10-31,18,11356.38
8077,475,2023-01-06,20,10921.4
8078,125,2024-11-16,20,8128.4
8079,355,2024-02-25,9,3909.78
8080,362,2023-02-27,12,6801.96
8081,92,2023-09-23,9,1883.34
8082,487,2023-06-21,28,4727.24
8083,147,2024-02-06,1,489.31
8084,98,2024-11-05,9,6522.21
8085,455,2023-12-13,5,578.25
8086,248,2023-12-06,38,17932.2
8087,297,2024-09-14,34,6700.72
8088,294,2024-06-19,12,6714.84
8089,284,2024-04-13,45,23834.25
8090,417,2024-07-02,25,2330.5
8091,140,2023-07-23,37,19997.39
8092,271,2023-01-16,44,5983.12
8093,251,2024-04-27,5,2541.65
8094,76,2024-10-04,25,9207.75
8095,123,2023-05-06,49,36983.24
8096,255,2024-07-08,28,6444.2
8097,57,2024-02-08,45,4406.4
8098,319,2024-02-05,43,35953.59
8099,224,2024-02-27,26,8595.86
8100,424,2024-09-19,49,31874.99
8101,156,2024-02-03,11,997.92
8102,499,2024-07-28,47,8772.55
8103,422,2024-07-31,23,7018.68
8104,15,2023-11-23,49,12273.03
8105,138,2024-10-18,40,6008.0
8106,488,2023-01-12,5,1173.6
8107,413,2023-08-22,38,24682.9
8108,167,2024-06-19,15,9681.75
8109,299,2024-01-27,23,11025.97
8110,325,2024-06-10,17,2760.97
8111,358,2023-09-01,45,28224.9
8112,146,2023-12-16,43,18395.83
8113,494,2023-08-10,17,4104.31
8114,126,2024-02-04,44,12994.08
8115,18,2023-11-01,18,8981.1
8116,200,2024-11-21,18,5623.38
8117,470,2024-11-18,1,224.87
8118,245,2024-09-30,29,15435.83
8119,108,2024-01-18,26,14624.22
8120,119,2023-07-21,14,7190.82
8121,237,2024-06-14,40,10190.0
8122,65,2023-05-12,25,7283.0
8123,357,2024-05-26,33,18483.96
8124,330,2024-06-03,15,8360.25
8125,93,2023-01-16,32,11725.12
8126,256,2023-05-07,14,5163.9
8127,155,2024-10-29,12,2197.8
8128,86,2023-06-10,9,2319.75
8129,56,2024-08-22,10,3204.3
8130,230,2024-07-12,44,29838.16
8131,34,2024-05-26,2,996.48
8132,142,2023-02-23,11,6105.11
8133,300,2024-11-24,19,1692.33
8134,224,2023-12-22,19,6281.59
8135,359,2024-09-05,27,4346.73
8136,336,2024-11-13,6,3716.94
8137,40,2024-03-08,6,4542.24
8138,453,2023-06-17,32,6794.56
8139,295,2023-02-09,27,8664.84
8140,175,2024-09-10,6,997.26
8141,296,2024-09-28,25,13874.75
8142,276,2023-07-26,37,10713.35
8143,216,2024-08-24,18,5425.74
8144,127,2023-08-04,36,3775.32
8145,57,2024-05-03,4,391.68
8146,29,2023-05-06,17,2495.26
8147,202,2023-09-11,42,6634.32
8148,51,2023-09-05,16,5030.88
8149,13,2024-04-02,13,6655.22
8150,101,2023-03-15,22,7178.38
8151,271,2023-08-21,19,2583.62
8152,179,2024-11-14,31,13299.0
8153,416,2024-04-30,45,16929.9
8154,222,2023-03-22,32,14458.88
8155,87,2024-08-19,19,12233.15
8156,367,2024-06-12,40,12726.0
8157,252,2024-07-30,47,29132.48
8158,405,2023-03-17,37,28347.18
8159,172,2023-04-11,36,14380.92
8160,79,2024-05-27,39,18201.3
8161,479,2024-06-11,5,999.4
8162,264,2023-08-25,33,6628.05
8163,383,2024-08-24,30,5515.8
8164,281,2024-08-19,23,4610.35
8165,168,2024-03-26,11,3120.48
8166,78,2024-09-01,12,5336.04
8167,240,2024-07-10,20,5492.2
8168,86,2024-07-24,17,4381.75
8169,371,2023-09-24,6,1074.48
8170,462,2024-06-08,37,14508.07
8171,467,2024-07-16,30,17176.8
8172,364,2024-01-26,25,9526.5
8173,51,2024-09-29,26,8175.18
8174,343,2023-06-22,21,5374.95
8175,173,2023-12-16,35,27484.8
8176,159,2024-11-13,38,24035.38
8177,261,2023-08-21,8,3615.92
8178,9,2023-06-20,17,5117.51
8179,351,2023-11-16,16,6757.76
8180,208,2024-02-01,12,5593.44
8181,341,2024-10-31,32,20558.08
8182,133,2023-10-19,39,19247.67
8183,62,2023-01-29,22,9856.44
8184,452,2023-11-14,24,17821.44
8185,208,2024-03-11,47,21907.64
8186,266,2023-07-07,3,552.03
8187,43,2024-08-21,6,3302.46
8188,33,2023-08-25,4,457.88
8189,440,2023-09-18,12,6180.84
8190,463,2024-06-11,9,3399.57
8191,345,2023-08-11,14,3987.76
8192,299,2023-02-12,34,16299.26
8193,49,2024-04-30,26,16215.94
8194,43,2023-06-05,3,1651.23
8195,497,2023-09-19,11,964.7
8196,453,2023-07-13,11,2335.63
8197,460,2024-04-11,22,7411.36
8198,329,2023-08-12,32,6885.76
8199,454,2024-09-07,11,2575.54
8200,87,2024-10-27,46,29617.1
8201,28,2023-06-10,47,6537.7
8202,400,2023-07-08,16,3344.16
8203,78,2023-01-08,44,19565.48
8204,106,2023-03-07,8,5745.92
8205,288,2023-06-30,24,5232.24
8206,348,2023-03-05,16,8312.48
8207,197,2023-03-21,36,8197.2
8208,462,2024-10-11,43,16860.73
8209,56,2023-02-09,26,8331.18
8210,75,2024-04-30,45,5830.2
8211,348,2024-03-19,17,8832.01
8212,8,2024-06-06,9,1170.45
8213,385,2023-07-03,4,1566.04
8214,343,2024-11-23,20,5119.0
8215,199,2023-01-18,12,1867.2
8216,368,2024-05-06,24,13845.84
8217,254,2024-08-10,13,2306.2
8218,95,2023-05-10,10,5472.6
8219,372,2024-03-06,31,8679.07
8220,329,2023-02-25,40,8607.2
8221,233,2023-01-18,12,1897.8
8222,327,2023-08-09,15,3779.4
8223,240,2024-09-30,45,12357.45
8224,399,2023-01-16,26,11671.14
8225,326,2023-03-22,18,10017.9
8226,464,2024-03-24,45,17371.8
8227,283,2024-01-10,18,10631.88
8228,447,2023-07-31,9,4452.66
8229,222,2024-09-05,10,4518.4
8230,311,2024-01-10,15,5105.85
8231,403,2024-10-14,2,783.0
8232,169,2023-06-21,9,3488.13
8233,464,2023-07-28,30,11581.2
8234,221,2023-07-17,43,16002.45
8235,203,2023-12-23,39,7308.6
8236,406,2024-09-04,46,36074.12
8237,416,2023-07-20,21,7900.62
8238,183,2024-10-26,43,25453.42
8239,265,2023-12-18,39,10648.56
8240,432,2024-03-19,11,2558.38
8241,326,2024-11-07,15,8348.25
8242,243,2024-01-21,44,6217.64
8243,468,2024-02-16,20,12774.2
8244,126,2024-09-04,45,13289.4
8245,119,2024-06-19,46,23626.98
8246,153,2023-07-01,19,15191.07
8247,339,2023-06-18,30,13332.6
8248,236,2024-01-01,41,9766.2
8249,173,2024-05-11,41,32196.48
8250,85,2023-07-31,9,1022.76
8251,260,2024-01-26,7,4416.37
8252,65,2023-12-11,2,582.64
8253,380,2024-05-02,42,20037.78
8254,422,2023-01-18,16,4882.56
8255,307,2023-07-05,48,10777.44
8256,104,2024-07-22,22,4323.22
8257,96,2024-05-06,5,544.75
8258,416,2023-05-05,18,6771.96
8259,392,2023-02-25,45,23611.05
8260,150,2023-10-04,36,23679.0
8261,285,2023-01-11,35,17341.8
8262,62,2023-05-06,12,5376.24
8263,295,2023-04-17,22,7060.24
8264,355,2024-06-01,43,18680.06
8265,107,2023-09-03,49,31576.09
8266,293,2024-07-29,40,4992.4
8267,97,2023-08-29,18,15564.24
8268,59,2023-07-23,46,5914.68
8269,352,2023-08-02,15,3838.95
8270,487,2023-12-21,40,6753.2
8271,75,2023-04-17,42,5441.52
8272,255,2023-09-17,22,5063.3
8273,356,2024-04-08,18,7805.34
8274,496,2023-10-31,9,5505.03
8275,348,2023-01-31,15,7792.95
8276,43,2024-04-30,3,1651.23
8277,435,2023-02-14,44,26808.76
8278,241,2023-05-08,32,7463.36
8279,85,2023-03-22,39,4431.96
8280,406,2023-01-23,21,16468.62
8281,68,2023-01-23,49,35193.27
8282,80,2023-03-23,50,30182.5
8283,162,2023-07-25,42,3445.26
8284,181,2023-09-14,39,15369.51
8285,299,2023-11-10,18,8629.02
8286,269,2024-06-06,21,4221.21
8287,36,2023-01-18,23,16884.76
8288,379,2023-05-20,31,17642.1
8289,220,2024-06-16,19,4859.06
8290,100,2023-11-27,24,10660.32
8291,321,2024-02-12,1,116.64
8292,297,2023-06-16,36,7094.88
8293,31,2024-10-30,46,27033.74
8294,354,2023-04-12,31,18411.83
8295,435,2023-03-28,43,26199.47
8296,39,2024-08-26,39,4692.48
8297,233,2024-01-06,11,1739.65
8298,235,2023-06-06,2,991.12
8299,193,2023-09-13,50,30351.5
8300,430,2024-11-06,45,18618.75
8301,159,2023-11-12,48,30360.48
8302,358,2023-05-05,1,627.22
8303,151,2024-10-29,30,15784.2
8304,388,2024-11-20,36,21383.64
8305,382,2023-09-15,38,9419.44
8306,337,2023-12-18,25,11024.25
8307,73,2023-02-25,10,3503.4
8308,134,2023-05-31,18,13836.06
8309,159,2023-11-23,8,5060.08
8310,247,2023-12-26,37,25637.67
8311,431,2023-09-07,7,1061.27
8312,273,2023-06-05,18,6676.02
8313,128,2024-08-06,4,2981.44
8314,56,2024-08-05,22,7049.46
8315,302,2023-09-07,6,924.24
8316,145,2023-10-05,10,1354.5
8317,23,2023-07-09,21,2319.24
8318,265,2024-09-14,50,13652.0
8319,374,2024-10-07,45,6675.75
8320,204,2024-11-05,33,11077.11
8321,220,2024-05-23,30,7672.2
8322,283,2024-10-24,32,18901.12
8323,56,2024-05-13,15,4806.45
8324,429,2024-10-13,40,9264.8
8325,336,2024-06-25,42,26018.58
8326,250,2024-06-10,19,9434.07
8327,496,2024-10-28,43,26301.81
8328,277,2024-07-01,47,37860.85
8329,15,2024-09-27,18,4508.46
8330,227,2024-01-06,31,2935.08
8331,274,2023-12-22,12,8998.92
8332,355,2023-01-03,46,19983.32
8333,198,2024-07-02,1,96.44
8334,177,2023-04-26,41,14812.89
8335,411,2023-08-13,30,4865.4
8336,115,2023-12-22,35,10047.1
8337,205,2024-07-02,35,7188.3
8338,351,2024-09-04,45,19006.2
8339,295,2024-02-13,8,2567.36
8340,384,2023-06-16,43,29802.44
8341,336,2024-01-11,23,14248.27
8342,462,2023-09-05,27,10586.97
8343,308,2024-11-09,19,12186.79
8344,461,2024-05-14,23,10351.61
8345,316,2024-03-10,12,9346.08
8346,94,2024-05-04,4,1049.2
8347,183,2024-06-13,13,7695.22
8348,397,2024-09-28,45,25874.55
8349,110,2024-07-05,8,3416.16
8350,236,2024-11-22,5,1191.0
8351,340,2023-12-03,48,14843.52
8352,405,2023-09-27,46,35242.44
8353,379,2023-04-13,21,11951.1
8354,397,2023-05-24,19,10924.81
8355,268,2023-04-18,21,5137.65
8356,153,2024-08-24,10,7995.3
8357,471,2023-02-26,38,22114.1
8358,442,2024-01-16,20,15789.6
8359,192,2023-07-09,20,6197.8
8360,145,2023-03-04,20,2709.0
8361,417,2023-07-26,19,1771.18
8362,48,2024-02-18,34,4640.66
8363,198,2023-10-13,20,1928.8
8364,60,2024-09-18,23,12290.97
8365,400,2023-03-25,13,2717.13
8366,390,2024-06-24,20,8031.0
8367,288,2024-08-05,10,2180.1
8368,200,2023-05-27,30,9372.3
8369,494,2024-02-22,15,3621.45
8370,400,2023-08-03,17,3553.17
8371,201,2023-11-01,2,448.66
8372,30,2023-06-19,8,5343.44
8373,486,2024-06-12,3,602.88
8374,150,2024-07-25,21,13812.75
8375,466,2023-09-24,48,11048.16
8376,307,2023-02-07,38,8532.14
8377,62,2023-05-02,5,2240.1
8378,30,2024-09-28,23,15362.39
8379,57,2024-03-08,46,4504.32
8380,285,2023-08-02,7,3468.36
8381,403,2024-08-22,50,19575.0
8382,487,2024-04-27,49,8272.67
8383,436,2024-02-04,18,6167.88
8384,21,2023-07-24,39,6166.29
8385,363,2024-06-01,9,707.04
8386,492,2023-12-01,9,3112.29
8387,271,2023-06-18,27,3671.46
8388,184,2024-07-19,48,11232.48
8389,323,2023-04-09,34,15228.94
8390,417,2024-07-26,20,1864.4
8391,320,2024-10-26,19,3225.82
8392,19,2024-09-20,42,29363.04
8393,189,2024-07-28,24,4765.92
8394,137,2024-09-02,42,13154.4
8395,321,2023-07-26,45,5248.8
8396,281,2023-03-17,42,8418.9
8397,19,2023-03-10,38,26566.56
8398,281,2023-11-11,12,2405.4
8399,192,2023-01-01,17,5268.13
8400,28,2024-07-04,10,1391.0
8401,129,2024-10-20,50,25410.0
8402,143,2023-09-22,3,1704.72
8403,487,2023-06-09,31,5233.73
8404,86,2024-10-01,22,5670.5
8405,145,2023-11-03,23,3115.35
8406,337,2024-06-22,38,16756.86
8407,120,2024-10-30,30,9155.4
8408,411,2024-08-13,18,2919.24
8409,261,2024-08-11,2,903.98
8410,290,2023-02-27,11,4114.88
8411,497,2023-07-14,6,526.2
8412,173,2023-05-17,36,28270.08
8413,113,2023-02-13,16,1827.2
8414,194,2023-01-31,24,8251.68
8415,483,2024-06-23,43,28100.07
8416,471,2024-01-16,31,18040.45
8417,44,2024-09-18,17,9769.05
8418,334,2024-03-25,5,3160.15
8419,66,2024-11-07,5,3038.2
8420,309,2024-06-04,27,15411.06
8421,57,2023-03-03,9,881.28
8422,175,2024-07-26,29,4820.09
8423,54,2023-10-05,4,1553.88
8424,108,2024-04-11,19,10686.93
8425,387,2023-11-12,17,5348.54
8426,283,2024-01-18,25,14766.5
8427,130,2024-03-10,12,9344.16
8428,54,2023-07-10,32,12431.04
8429,444,2023-11-03,50,17214.5
8430,347,2024-11-01,44,35309.56
8431,162,2023-05-01,44,3609.32
8432,131,2023-12-09,5,3334.9
8433,357,2024-10-26,30,16803.6
8434,310,2024-02-20,7,3274.46
8435,60,2024-08-20,42,22444.38
8436,295,2023-11-30,40,12836.8
8437,388,2024-05-17,39,23165.61
8438,265,2023-04-28,8,2184.32
8439,188,2023-01-31,7,1109.36
8440,246,2024-04-04,24,13613.04
8441,113,2023-10-23,38,4339.6
8442,174,2023-04-12,4,2780.96
8443,263,2023-01-09,11,1366.2
8444,196,2024-06-25,20,3346.4
8445,1,2023-12-11,25,9075.75
8446,88,2024-10-15,47,35823.87
8447,217,2024-05-06,7,3927.91
8448,347,2023-09-01,24,19259.76
8449,101,2024-01-25,7,2284.03
8450,231,2024-06-04,6,2099.58
8451,308,2024-02-16,14,8979.74
8452,42,2024-05-24,9,3312.72
8453,77,2024-07-26,8,5825.76
8454,151,2023-09-14,40,21045.6
8455,32,2024-06-14,10,1447.4
8456,344,2023-10-23,1,716.66
8457,28,2024-07-03,50,6955.0
8458,25,2024-08-27,44,14894.88
8459,281,2024-10-04,19,3808.55
8460,238,2023-03-25,20,6837.2
8461,169,2024-04-29,49,18990.93
8462,283,2024-04-10,49,28942.34
8463,129,2023-03-15,49,24901.8
8464,351,2024-11-30,17,7180.12
8465,356,2023-10-27,18,7805.34
8466,355,2023-01-26,12,5213.04
8467,164,2024-07-12,37,19171.92
8468,469,2024-06-02,26,10104.64
8469,318,2024-07-06,12,6201.48
8470,350,2023-07-10,35,24644.9
8471,169,2024-10-18,50,19378.5
8472,412,2023-09-26,42,32969.16
8473,409,2024-05-05,32,19696.64
8474,228,2023-02-21,32,7098.24
8475,182,2023-04-03,34,11625.96
8476,401,2024-11-21,29,11044.36
8477,190,2024-02-10,32,17215.04
8478,452,2023-10-22,18,13366.08
8479,101,2023-04-24,25,8157.25
8480,338,2023-12-06,3,863.97
8481,7,2024-05-21,30,18603.0
8482,216,2023-05-01,14,4220.02
8483,158,2023-06-12,28,14528.92
8484,331,2023-01-22,31,14380.28
8485,415,2024-09-23,8,3832.88
8486,61,2023-06-24,41,21305.65
8487,63,2023-12-24,8,5305.92
8488,49,2023-01-15,11,6860.59
8489,215,2023-04-18,9,875.16
8490,468,2024-05-09,8,5109.68
8491,347,2024-09-20,34,27284.66
8492,49,2023-05-02,5,3118.45
8493,221,2024-11-22,2,744.3
8494,325,2023-11-15,12,1948.92
8495,205,2023-01-03,48,9858.24
8496,181,2024-03-13,40,15763.6
8497,456,2024-06-27,30,11439.6
8498,21,2023-05-27,13,2055.43
8499,37,2023-12-27,15,7010.4
8500,87,2024-07-16,19,12233.15
8501,382,2024-03-19,23,5701.24
8502,28,2023-07-09,4,556.4
8503,152,2024-10-21,6,3047.04
8504,233,2023-09-30,50,7907.5
8505,386,2024-06-14,8,2599.36
8506,123,2024-10-09,41,30945.16
8507,107,2024-02-28,18,11599.38
8508,52,2024-09-24,1,800.64
8509,423,2024-06-24,12,6252.84
8510,366,2023-01-03,6,3968.76
8511,20,2024-04-14,42,25407.48
8512,145,2023-11-20,7,948.15
8513,352,2024-01-08,29,7421.97
8514,189,2024-11-19,48,9531.84
8515,313,2024-08-05,19,6356.26
8516,172,2024-03-08,35,13981.45
8517,343,2023-04-19,31,7934.45
8518,176,2023-12-12,4,3003.08
8519,261,2023-07-09,30,13559.7
8520,200,2023-09-19,36,11246.76
8521,416,2024-06-01,29,10910.38
8522,123,2024-06-08,2,1509.52
8523,1,2024-11-26,32,11616.96
8524,180,2023-11-22,17,10464.35
8525,118,2023-04-04,34,4883.42
8526,151,2024-08-07,42,22097.88
8527,253,2023-04-28,2,767.52
8528,153,2023-05-17,43,34379.79
8529,331,2023-05-21,50,23194.0
8530,47,2023-03-31,23,8698.14
8531,445,2023-11-19,8,995.52
8532,341,2024-08-23,6,3854.64
8533,474,2024-01-14,46,9529.36
8534,382,2023-12-20,44,10906.72
8535,166,2024-01-27,18,5626.62
8536,164,2024-01-10,47,24353.52
8537,57,2024-01-04,44,4308.48
8538,396,2024-09-29,22,8453.72
8539,490,2024-09-17,38,20567.88
8540,126,2024-11-11,32,9450.24
8541,286,2024-09-09,16,3493.6
8542,290,2024-10-13,8,2992.64
8543,19,2023-03-27,39,27265.68
8544,146,2023-03-17,25,10695.25
8545,407,2023-07-09,12,4259.52
8546,125,2024-01-07,35,14224.7
8547,454,2023-01-15,5,1170.7
8548,87,2023-09-17,47,30260.95
8549,229,2023-09-14,26,15762.5
8550,368,2023-01-31,3,1730.73
8551,401,2024-09-27,30,11425.2
8552,459,2024-03-31,13,9063.6
8553,51,2023-01-31,14,4402.02
8554,409,2023-03-17,19,11694.88
8555,173,2023-11-24,50,39264.0
8556,225,2023-11-09,1,323.24
8557,364,2023-10-22,49,18671.94
8558,79,2023-01-11,5,2333.5
8559,284,2024-11-07,3,1588.95
8560,106,2024-07-17,36,25856.64
8561,91,2024-01-03,23,5481.59
8562,408,2024-07-21,35,5967.85
8563,317,2023-11-01,30,5061.6
8564,34,2024-04-08,41,20427.84
8565,296,2024-09-12,16,8879.84
8566,285,2023-08-29,4,1981.92
8567,238,2023-09-10,8,2734.88
8568,333,2023-09-03,46,15476.7
8569,434,2023-01-02,8,3034.32
8570,323,2023-05-07,31,13885.21
8571,418,2023-11-07,43,10676.04
8572,95,2023-12-23,42,22984.92
8573,331,2023-11-23,33,15308.04
8574,52,2023-05-01,38,30424.32
8575,194,2023-07-03,36,12377.52
8576,212,2023-12-23,19,2510.09
8577,357,2024-06-01,2,1120.24
8578,356,2024-09-06,30,13008.9
8579,64,2024-11-26,1,309.1
8580,80,2024-03-26,46,27767.9
8581,488,2023-03-07,41,9623.52
8582,470,2024-06-13,40,8994.8
8583,353,2024-08-13,3,544.65
8584,448,2024-02-21,11,4280.65
8585,309,2024-05-24,49,27968.22
8586,263,2024-09-09,29,3601.8
8587,421,2024-10-27,38,13099.74
8588,22,2024-07-18,26,11901.76
8589,346,2024-03-01,11,3951.97
8590,389,2024-08-11,13,2224.95
8591,482,2024-09-28,28,3674.16
8592,120,2023-06-22,11,3356.98
8593,14,2024-10-17,37,13617.85
8594,337,2024-05-28,6,2645.82
8595,351,2023-03-21,48,20273.28
8596,126,2024-10-21,10,2953.2
8597,421,2023-05-03,10,3447.3
8598,478,2023-10-23,50,11659.5
8599,325,2024-07-19,3,487.23
8600,13,2023-07-21,1,511.94
8601,267,2023-04-15,43,6934.61
8602,257,2024-11-03,29,17022.71
8603,26,2024-11-17,36,24675.48
8604,458,2023-08-31,24,2970.24
8605,188,2024-06-28,16,2535.68
8606,238,2023-09-13,45,15383.7
8607,185,2023-03-07,30,3958.2
8608,16,2023-11-29,16,5601.6
8609,73,2023-05-31,31,10860.54
8610,400,2023-06-01,41,8569.41
8611,377,2023-12-15,50,24040.0
8612,319,2023-03-07,46,38461.98
8613,497,2024-04-12,23,2017.1
8614,188,2023-04-27,13,2060.24
8615,352,2024-05-10,26,6654.18
8616,30,2023-12-09,17,11354.81
8617,90,2024-01-05,6,3192.18
8618,36,2023-01-22,37,27162.44
8619,95,2023-01-05,30,16417.8
8620,189,2023-12-28,43,8538.94
8621,63,2023-07-09,3,1989.72
8622,145,2024-07-26,35,4740.75
8623,334,2023-10-21,50,31601.5
8624,44,2023-04-10,34,19538.1
8625,256,2024-01-01,7,2581.95
8626,334,2023-07-26,28,17696.84
8627,480,2024-10-28,3,1516.5
8628,295,2023-09-18,16,5134.72
8629,247,2024-10-23,38,26330.58
8630,361,2024-05-02,14,3140.48
8631,394,2024-11-21,45,26284.05
8632,264,2023-10-16,49,9841.65
8633,343,2023-02-22,48,12285.6
8634,160,2023-08-07,11,2872.1
8635,246,2024-03-06,27,15314.67
8636,302,2023-10-30,32,4929.28
8637,429,2023-11-13,34,7875.08
8638,1,2024-06-04,9,3267.27
8639,46,2024-06-03,44,29783.6
8640,90,2023-02-04,12,6384.36
8641,412,2023-02-25,16,12559.68
8642,51,2023-07-21,33,10376.19
8643,28,2023-11-10,4,556.4
8644,24,2023-11-16,11,3968.36
8645,53,2023-01-12,22,3193.96
8646,444,2024-06-28,19,6541.51
8647,483,2023-02-18,46,30060.54
8648,67,2024-02-29,12,2783.16
8649,58,2023-10-12,42,7139.16
8650,191,2024-09-12,27,5570.1
8651,41,2023-05-23,11,3822.17
8652,21,2024-02-23,3,474.33
8653,38,2024-08-18,5,669.45
8654,144,2023-10-13,39,12926.16
8655,198,2024-03-30,2,192.88
8656,145,2024-07-17,38,5147.1
8657,417,2024-02-02,32,2983.04
8658,173,2023-09-04,14,10993.92
8659,379,2024-01-30,18,10243.8
8660,328,2024-10-09,16,2860.0
8661,275,2024-10-14,45,7537.05
8662,409,2024-11-02,10,6155.2
8663,395,2024-10-13,21,12820.71
8664,8,2023-08-13,14,1820.7
8665,423,2024-06-10,24,12505.68
8666,258,2023-01-12,33,12328.8
8667,461,2024-11-11,30,13502.1
8668,86,2024-08-16,22,5670.5
8669,348,2023-06-01,23,11949.19
8670,166,2024-11-27,4,1250.36
8671,22,2023-10-20,19,8697.44
8672,79,2024-05-01,34,15867.8
8673,307,2024-07-19,16,3592.48
8674,380,2024-01-13,23,10973.07
8675,342,2024-02-08,48,22630.56
8676,152,2023-06-30,26,13203.84
8677,193,2024-10-04,44,26709.32
8678,319,2024-07-06,26,21739.38
8679,153,2023-12-17,36,28783.08
8680,336,2024-05-11,32,19823.68
8681,296,2024-03-19,27,14984.73
8682,303,2023-08-12,42,4924.08
8683,396,2024-01-16,24,9222.24
8684,375,2023-12-26,20,4120.6
8685,410,2024-01-06,7,5197.64
8686,158,2024-08-30,44,22831.16
8687,458,2024-03-07,46,5692.96
8688,151,2023-03-09,17,8944.38
8689,133,2023-09-13,39,19247.67
8690,341,2024-08-16,18,11563.92
8691,379,2023-01-13,9,5121.9
8692,407,2024-08-09,15,5324.4
8693,376,2024-10-24,49,32928.98
8694,477,2024-07-21,5,440.15
8695,396,2023-09-02,20,7685.2
8696,375,2024-11-01,38,7829.14
8697,486,2024-07-26,37,7435.52
8698,480,2024-03-02,23,11626.5
8699,382,2023-09-12,9,2230.92
8700,33,2023-12-08,34,3891.98
8701,104,2024-03-31,30,5895.3
8702,329,2024-04-12,29,6240.22
8703,3,2023-07-07,8,2255.04
8704,248,2023-11-27,26,12269.4
8705,422,2023-04-23,35,10680.6
8706,121,2023-06-01,30,25606.8
8707,2,2023-10-22,2,1307.78
8708,368,2023-01-31,25,14422.75
8709,238,2023-06-23,47,16067.42
8710,64,2023-01-09,13,4018.3
8711,491,2024-08-25,49,27022.03
8712,203,2023-07-05,38,7121.2
8713,375,2023-10-10,25,5150.75
8714,156,2023-07-08,45,4082.4
8715,304,2024-05-27,10,8236.1
8716,123,2023-01-23,35,26416.6
8717,438,2024-04-16,35,14265.3
8718,173,2024-10-21,44,34552.32
8719,277,2024-02-27,18,14499.9
8720,484,2024-03-30,13,2364.05
8721,26,2024-07-30,50,34271.5
8722,460,2023-02-24,4,1347.52
8723,349,2024-07-16,21,3615.15
8724,258,2023-08-08,10,3736.0
8725,192,2023-08-04,35,10846.15
8726,77,2024-10-23,2,1456.44
8727,104,2023-11-11,30,5895.3
8728,213,2024-10-05,19,13098.03
8729,37,2024-10-26,1,467.36
8730,345,2023-01-10,28,7975.52
8731,442,2023-12-05,33,26052.84
8732,144,2024-06-03,22,7291.68
8733,140,2024-06-13,28,15133.16
8734,325,2024-09-28,9,1461.69
8735,405,2023-06-23,25,19153.5
8736,164,2024-05-04,48,24871.68
8737,337,2023-10-22,35,15433.95
8738,261,2023-02-23,46,20791.54
8739,336,2023-07-19,26,16106.74
8740,112,2024-06-24,46,24751.68
8741,70,2024-04-12,47,40286.99
8742,482,2023-04-23,4,524.88
8743,105,2024-09-25,33,24517.02
8744,192,2023-07-19,34,10536.26
8745,108,2024-11-02,41,23061.27
8746,114,2023-02-14,42,4560.78
8747,39,2024-06-26,32,3850.24
8748,111,2024-03-16,20,16595.0
8749,230,2023-05-21,23,15597.22
8750,455,2024-01-29,36,4163.4
8751,399,2024-02-24,40,17955.6
8752,201,2023-04-27,21,4710.93
8753,20,2023-05-02,4,2419.76
8754,237,2023-03-06,38,9680.5
8755,302,2023-08-28,29,4467.16
8756,409,2024-07-02,33,20312.16
8757,423,2024-01-27,45,23448.15
8758,87,2023-04-10,17,10945.45
8759,45,2024-05-11,5,3164.95
8760,60,2023-04-28,43,22978.77
8761,233,2024-03-27,34,5377.1
8762,417,2024-01-11,50,4661.0
8763,138,2023-09-23,35,5257.0
8764,497,2024-05-02,17,1490.9
8765,38,2023-01-11,11,1472.79
8766,288,2023-01-21,4,872.04
8767,52,2023-04-05,24,19215.36
8768,267,2023-01-15,1,161.27
8769,192,2023-01-27,22,6817.58
8770,5,2023-12-09,20,7611.8
8771,311,2023-05-14,44,14977.16
8772,295,2024-06-04,29,9306.68
8773,280,2023-12-07,39,9099.87
8774,398,2023-01-26,32,24169.6
8775,463,2024-06-08,22,8310.06
8776,147,2024-03-21,31,15168.61
8777,153,2024-03-03,10,7995.3
8778,142,2023-05-10,3,1665.03
8779,222,2023-08-17,31,14007.04
8780,284,2023-12-08,6,3177.9
8781,122,2023-10-29,8,6117.28
8782,105,2024-03-22,17,12629.98
8783,185,2023-11-24,6,791.64
8784,279,2023-07-23,13,9653.15
8785,100,2024-03-28,45,19988.1
8786,495,2024-05-25,21,5572.14
8787,128,2024-10-29,41,30559.76
8788,117,2023-06-16,46,39772.52
8789,287,2024-06-15,18,9847.44
8790,351,2024-07-27,2,844.72
8791,460,2023-09-02,47,15833.36
8792,105,2023-06-29,41,30460.54
8793,285,2024-01-25,49,24278.52
8794,416,2024-10-14,14,5267.08
8795,65,2023-05-03,5,1456.6
8796,384,2023-04-07,13,9010.04
8797,17,2023-11-10,14,8186.08
8798,362,2024-11-13,41,23240.03
8799,264,2023-02-10,47,9439.95
8800,47,2024-09-30,32,12101.76
8801,408,2023-10-19,1,170.51
8802,96,2023-09-17,7,762.65
8803,202,2024-09-11,35,5528.6
8804,393,2024-06-14,33,3224.43
